% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
53930530 +1.136766479e+02 +1.136766479e+02 -3.863352068e+00 -3.863352068e+00 -1.6521e+00 +2.2258e+00 -7.8437e-01 -2.6474e+00 +2.8399e+00 +2.1356e+00 -2.9610e+00 +6.1280e-01 +1.7739e+00 -4.5085e+00 -3.0504e+00 +1.5020e+00 +4.5685e-02 +4.1631e+00 +2.9926e+00 -2.3632e-01 +2.0885e+00 -2.6916e+00 +3.8433e+00 +4.5796e+00
109432710 +9.589693174e+01 +9.589693174e+01 -2.164306826e+01 -2.164306826e+01 -1.2201e+00 +3.4257e+00 -1.2559e+00 -2.7651e+00 +2.2029e+00 +4.1000e-01 +1.7736e-02 -1.9651e+00 +3.2258e+00 -8.1508e-01 -2.2169e+00 +3.8821e+00 +2.1441e+00 +3.1869e+00 +4.9361e+00 -6.5942e-01 +3.8968e+00 -2.8607e+00 +4.8601e+00 +3.8601e+00
% function evaluation | noise-free fitness - Fopt (-4.974800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.810905307e+03 +2.810905307e+03 +2.313425307e+03 +2.313425307e+03 -3.5426e+00 -1.1893e+00 -1.3055e+00 -1.7968e+00 -1.4833e+00 -4.8997e+00 +1.2338e+00 +4.8508e+00 +4.5473e+00 -3.0384e-01 +1.4717e+00 -6.7455e-01 -2.9847e+00 -3.8929e+00 -2.0582e-01 -4.2332e+00 +1.0988e+00 +2.2206e+00 -1.4222e+00 -2.0509e+00
3 +1.956304476e+03 +1.956304476e+03 +1.458824476e+03 +1.458824476e+03 -3.3149e+00 +2.0854e+00 +3.3776e-01 -2.7257e-01 -4.7374e+00 +9.8114e-01 +3.2060e+00 +4.4667e+00 +2.4564e+00 +4.1905e+00 +1.5530e+00 +3.5448e-01 +1.3247e+00 +1.7542e-01 -3.7063e+00 +2.6247e+00 +2.4104e+00 +1.3400e+00 +4.9327e+00 -1.8053e+00
4 +1.350802541e+03 +1.350802541e+03 +8.533225405e+02 +8.533225405e+02 +3.2038e+00 -5.3146e-01 -2.5677e+00 -1.6071e+00 +3.6389e+00 -1.7467e+00 -2.0237e+00 +4.2626e+00 +1.9856e+00 -1.9003e+00 -4.5059e+00 -2.3897e+00 -3.6508e+00 +2.4524e+00 +3.2332e+00 +1.9974e+00 -4.6577e+00 -6.4958e-01 -4.2884e+00 -2.5905e+00
5 +1.106297146e+03 +1.106297146e+03 +6.088171455e+02 +6.088171455e+02 -3.8744e+00 -3.0954e+00 +4.1482e-02 -2.8997e+00 +3.1383e+00 +4.4849e+00 -3.9691e+00 -2.6221e-01 -4.6924e+00 -1.4082e+00 +4.8060e-02 -4.5162e+00 +3.9624e+00 +1.5819e+00 +4.6085e+00 -4.0804e+00 -6.6282e-02 +4.9302e+00 -3.9733e+00 -2.7147e-01
11 +9.744784350e+02 +9.744784350e+02 +4.769984350e+02 +4.769984350e+02 +4.9665e+00 -6.9832e-01 -1.5864e+00 -6.3485e-02 -4.4547e+00 +2.3342e+00 +3.1404e+00 -1.5816e+00 +6.4256e-01 -1.1252e+00 +4.6047e+00 -4.9645e+00 +2.5537e+00 -4.8421e-01 +4.9671e+00 +1.6141e+00 -2.7737e+00 -2.5396e+00 +1.7958e+00 +3.2312e-02
17 +6.922540045e+02 +6.922540045e+02 +1.947740045e+02 +1.947740045e+02 -4.0356e+00 +1.4929e+00 -4.1172e-01 +2.4121e+00 +3.6307e+00 +1.5089e+00 -2.1876e+00 -4.1067e+00 +3.0844e+00 +7.5149e-01 +9.1153e-01 -3.5580e-02 +3.0763e+00 -2.2259e+00 +2.6860e+00 -3.7175e-01 -4.7051e+00 +3.7513e+00 +2.1978e+00 -2.8560e+00
47 +4.354415600e+02 +4.354415600e+02 -6.203844005e+01 -6.203844005e+01 -5.2021e-01 -4.1289e+00 -4.4270e+00 +7.8437e-01 +1.0601e+00 -2.8363e+00 -9.3388e-01 +3.2086e-01 +3.9480e+00 -1.1460e+00 -8.3581e-01 -4.6310e+00 +3.3811e+00 -1.1464e+00 +7.6323e-01 +3.4265e+00 -1.0933e+00 -5.2835e-01 +1.9904e+00 -7.3422e-01
428 +3.214132263e+02 +3.214132263e+02 -1.760667737e+02 -1.760667737e+02 -2.4514e+00 -2.1033e+00 -2.9790e-01 -6.5409e-01 -2.0713e+00 +4.1451e+00 +3.1105e+00 -1.7882e-02 +2.8368e+00 -2.1509e-01 -1.7860e+00 -3.8579e+00 +1.7147e-01 -1.1574e+00 +1.5056e+00 +2.1086e+00 +3.1990e+00 +3.8789e+00 +1.3238e+00 +2.5479e+00
3038 +3.122305245e+02 +3.122305245e+02 -1.852494755e+02 -1.852494755e+02 -1.2708e+00 -1.5638e+00 -2.6579e+00 +2.9016e+00 -1.0955e+00 +4.9897e+00 +1.8582e+00 +4.7372e+00 +4.2166e+00 -2.3702e-01 -2.0662e+00 -2.6984e+00 +3.5198e+00 +3.6041e+00 -1.3590e+00 +8.6968e-01 +8.0310e-01 +4.6765e+00 +9.6751e-01 -1.4130e+00
11699 +2.599513042e+02 +2.599513042e+02 -2.375286958e+02 -2.375286958e+02 -4.3551e+00 -3.4799e+00 -2.0178e-01 -1.9680e+00 -3.1255e+00 +3.2636e+00 -3.9339e+00 +4.6985e+00 -6.0474e-01 +1.9932e-01 +2.0122e-01 -2.2423e+00 +4.2178e+00 +4.1995e-01 +2.1738e+00 +4.0047e+00 +1.9107e+00 +2.7276e+00 +1.6551e+00 +2.9012e+00
15314 +2.260450172e+02 +2.260450172e+02 -2.714349828e+02 -2.714349828e+02 -3.2939e+00 -4.1909e+00 -2.0738e+00 -1.6788e+00 -8.3205e-01 -9.9107e-01 -3.2569e+00 +7.9697e-01 +3.9251e+00 -1.3763e+00 -1.9227e+00 -3.0604e+00 +2.5826e+00 -4.6631e+00 -8.1358e-02 +3.8021e+00 -1.7024e+00 +2.1269e+00 +1.1034e+00 -1.7042e+00
39412 +2.143253572e+02 +2.143253572e+02 -2.831546428e+02 -2.831546428e+02 -3.0460e+00 -2.6270e+00 +3.8022e+00 -3.4754e+00 -4.1567e+00 +1.9348e+00 -5.4791e-01 +2.3503e+00 +4.5326e-01 -2.8438e+00 -2.8761e+00 -2.7305e+00 -7.5736e-01 +2.8952e+00 +1.2060e+00 +3.5960e+00 +3.7176e+00 +4.2018e+00 -4.1260e+00 -4.7549e-01
72558 +2.136452274e+02 +2.136452274e+02 -2.838347726e+02 -2.838347726e+02 -2.0501e+00 +2.4476e-02 -2.2657e-01 +1.9311e+00 -3.0967e+00 +2.9071e+00 -1.2696e+00 +4.3016e+00 +3.4843e+00 +2.1880e-01 -3.1487e+00 -4.7480e+00 +1.2901e+00 +8.6831e-01 +1.2247e+00 +4.7887e+00 -1.1529e+00 +8.2406e-01 -3.1004e+00 -1.6484e+00
236554 +1.874026650e+02 +1.874026650e+02 -3.100773350e+02 -3.100773350e+02 -2.8154e+00 -3.2657e+00 -2.0347e+00 -1.7239e+00 -4.2551e+00 +3.0266e+00 -8.7880e-02 -1.1690e-01 +2.6922e+00 +1.4106e-01 +1.2537e+00 -4.9812e+00 +2.1806e+00 -3.0269e+00 +1.8952e+00 +4.3798e+00 -2.6757e+00 +3.9510e+00 -2.7232e+00 -3.9841e+00
909215 +1.431789254e+02 +1.431789254e+02 -3.543010746e+02 -3.543010746e+02 +2.2946e+00 -1.4775e+00 -6.7105e-01 -3.0307e+00 -2.0821e+00 +3.2337e+00 -2.4518e+00 +4.0505e-01 +1.5409e+00 +2.3376e-02 -1.4525e-01 -2.5190e+00 +2.8833e+00 +8.9110e-01 +2.5482e+00 +3.9708e+00 -3.2882e+00 +3.2255e+00 +2.9536e+00 -6.2166e-01
2483994 +1.276825404e+02 +1.276825404e+02 -3.697974596e+02 -3.697974596e+02 -4.4669e+00 -4.0927e+00 +1.8145e-01 -8.0586e-01 +1.7897e+00 +2.6601e+00 -2.2251e+00 +3.1936e+00 +4.0582e+00 +2.2376e+00 -3.9818e+00 -4.4989e+00 +1.7011e+00 -2.7264e-01 +2.2583e+00 +1.8897e+00 -1.3549e+00 +2.0749e+00 -9.3645e-01 -1.8731e+00
7912355 +1.091890223e+02 +1.091890223e+02 -3.882909777e+02 -3.882909777e+02 -9.7258e-01 -1.5844e+00 -1.2342e+00 -1.6742e+00 +8.7452e-01 +4.7318e+00 +5.4546e-01 +4.2584e-02 +3.5326e+00 -1.1472e+00 -2.4145e+00 -3.6494e+00 +1.8857e+00 -4.2662e+00 +2.9505e+00 +2.8305e+00 -4.4999e+00 +3.0583e+00 +2.9248e+00 -1.2171e+00
41434107 +8.914131933e+01 +8.914131933e+01 -4.083386807e+02 -4.083386807e+02 -2.3204e+00 -3.8649e+00 +2.8708e-01 -3.2521e+00 -2.3768e+00 +2.1032e+00 +2.0594e+00 -5.6146e-01 +3.2211e+00 +1.4406e+00 -2.0216e+00 -4.8524e+00 -7.0178e-01 -1.7156e+00 -1.6827e-01 +2.6490e+00 -2.1270e+00 +1.9830e-01 +8.6191e-01 -1.8582e+00
126562563 +6.467729317e+01 +6.467729317e+01 -4.328027068e+02 -4.328027068e+02 -2.9411e+00 -3.1499e+00 -2.5298e+00 -9.0830e-01 +3.7950e-03 +2.5165e+00 +1.2061e+00 +2.3594e+00 +2.7958e+00 +2.2580e+00 -2.4881e+00 -1.7613e+00 +2.8003e+00 -1.2629e+00 +1.7972e+00 +3.9838e+00 +2.6652e-02 +3.3438e+00 +2.3592e+00 -1.3701e+00
