% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
89525 +2.292166283e+00 +2.292166283e+00 -8.417833717e+00 -8.417833717e+00 +2.9646e+00 -2.2600e+00 +4.2678e+00 -4.9074e+00 -1.9591e+00 +3.1259e-01 +1.9570e+00 -1.2357e-01 -2.0294e+00 +4.3964e+00 +3.2013e+00 -3.0617e+00 -3.9089e+00 -2.5992e+00 +4.8243e+00 -4.5711e+00 +2.1064e+00 -3.2502e+00 -3.8859e+00 +4.6381e+00
143369 +2.267928026e+00 +2.267928026e+00 -8.442071974e+00 -8.442071974e+00 -3.3720e-01 +3.6689e+00 +4.1717e+00 -3.9960e+00 +2.2765e+00 -4.7517e+00 -1.1307e+00 -4.4528e+00 +1.8524e+00 -2.3572e+00 +1.1599e+00 +3.8713e+00 -1.9731e+00 -3.1781e+00 +4.5258e+00 +1.3209e+00 -3.2550e+00 +6.4662e-01 +4.0903e+00 +3.8853e+00
151447 +1.926029874e+00 +1.926029874e+00 -8.783970126e+00 -8.783970126e+00 -5.6295e-01 +2.4510e+00 -3.1962e+00 -4.3836e+00 -4.8154e+00 -4.9098e+00 -4.9350e+00 +4.8009e+00 +1.5524e+00 +4.9639e+00 -2.4510e+00 -3.7776e+00 +1.0749e+00 -2.1813e+00 +7.4985e-01 -4.0990e+00 +4.3944e-01 +6.6704e-01 +1.6370e+00 +4.5939e+00
170316 +1.759829529e+00 +1.759829529e+00 -8.950170471e+00 -8.950170471e+00 -2.9627e-01 -3.4247e-01 +4.9669e+00 +4.3138e+00 -2.7738e+00 -8.8521e-01 +3.8453e+00 -2.9705e+00 +2.2984e+00 -2.7677e+00 +4.9599e+00 -3.4471e+00 -5.2015e-01 +1.3597e-01 -2.4102e+00 -3.8542e+00 -3.0663e+00 +3.6646e+00 +2.9159e+00 +2.1053e+00
665724 +1.671368310e+00 +1.671368310e+00 -9.038631690e+00 -9.038631690e+00 -1.7809e+00 -3.3245e+00 +6.9529e-01 +2.5645e+00 +3.5163e+00 -3.8834e+00 +1.5954e+00 +8.7185e-01 -4.5216e+00 -1.9355e+00 +2.4244e+00 +4.8393e+00 -2.0612e+00 +1.3282e+00 +1.5242e+00 -2.0272e+00 +3.8439e+00 +4.3694e+00 -3.0483e+00 -2.5533e-01
1387782 +1.347848827e+00 +1.347848827e+00 -9.362151173e+00 -9.362151173e+00 +3.7799e+00 +1.0321e-01 -2.4933e+00 +1.4322e+00 -1.2850e+00 -2.8752e+00 -3.8641e+00 +1.0824e+00 +1.5231e+00 -3.0147e+00 -6.6145e-02 +1.8109e+00 -2.9888e+00 +4.2226e+00 +1.2127e+00 +8.9152e-01 -2.5583e+00 +4.7154e+00 +4.1836e-01 -1.9923e-01
10199156 +1.007646500e+00 +1.007646500e+00 -9.702353500e+00 -9.702353500e+00 -3.7907e+00 +2.9871e+00 +4.1370e-01 +4.9657e+00 -3.0618e+00 +2.7036e+00 -1.6258e+00 +1.3854e+00 +2.4932e+00 -2.1099e+00 +2.7109e+00 +7.3880e-02 -1.9156e+00 +2.7033e+00 +2.5849e+00 +2.7149e+00 +2.6240e+00 +2.2470e+00 -3.3159e+00 -1.9451e+00
167068506 +9.433807798e-01 +9.433807798e-01 -9.766619220e+00 -9.766619220e+00 -1.5589e+00 -4.5869e+00 +2.8631e+00 -8.4605e-01 -2.2656e+00 +2.2131e+00 +4.7135e+00 +4.2244e+00 +2.0596e+00 -2.3953e+00 -2.6199e+00 +4.6409e+00 +4.8121e+00 -1.9015e+00 -9.7602e-01 +1.9482e+00 +1.8207e+00 -2.6805e+00 +3.9052e+00 +1.5202e+00
% function evaluation | noise-free fitness - Fopt (3.425000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.885006250e+01 +1.885006250e+01 +5.310006250e+01 +5.310006250e+01 +3.3513e+00 +1.3839e-01 +1.0555e+00 -8.0019e-01 +6.2013e-02 +3.3713e+00 -4.0508e+00 +1.7023e+00 +4.0390e+00 +4.8816e+00 +4.6316e+00 -1.6194e-02 +2.2636e+00 +3.2966e+00 -3.3543e+00 -1.4176e+00 +2.1044e+00 -1.3165e+00 -4.7084e+00 -6.5672e-01
2 +1.555501349e+01 +1.555501349e+01 +4.980501349e+01 +4.980501349e+01 +4.9024e+00 -2.1998e+00 -5.1958e-01 -4.3844e+00 +3.6405e+00 -9.0183e-01 -1.6180e+00 -3.5570e+00 +8.4654e-01 -4.2385e+00 -2.6019e+00 -1.5872e+00 -1.8118e+00 +7.2651e-01 -3.6343e+00 +7.6100e-01 -4.3896e+00 +2.5749e+00 -4.4699e+00 -4.8195e+00
3 +1.042355587e+01 +1.042355587e+01 +4.467355587e+01 +4.467355587e+01 -4.6599e+00 +2.4134e+00 -2.7564e+00 +3.9237e+00 -1.3585e+00 +6.0394e-01 +3.8575e+00 -3.4552e+00 -2.6523e+00 +1.9250e+00 -8.8339e-01 +8.6876e-02 -1.9561e+00 +2.6348e+00 +2.9111e+00 -6.4809e-01 +2.0542e+00 -1.8869e+00 +2.7350e-02 +1.4497e+00
20 +7.638444751e+00 +7.638444751e+00 +4.188844475e+01 +4.188844475e+01 +1.9834e+00 -3.1374e-01 -4.8950e+00 -8.5899e-01 +2.3544e+00 +1.1364e+00 +2.1383e+00 +3.0361e-01 +1.7323e+00 +8.7655e-01 +1.5546e+00 -1.1921e+00 -2.9595e-01 +7.6735e-01 -3.6427e-01 +9.9386e-01 -4.6794e+00 -1.9195e+00 -4.9366e+00 +1.7535e-01
41 +7.229133396e+00 +7.229133396e+00 +4.147913340e+01 +4.147913340e+01 -2.8990e+00 +2.8862e+00 -2.0645e+00 +4.8450e+00 -2.3125e+00 +4.3680e+00 -2.2500e+00 +3.1943e+00 -5.0570e-01 +3.4615e+00 -2.3931e+00 -2.1009e+00 +3.0965e+00 +1.1080e+00 +2.9995e+00 +5.5743e-02 -1.7933e+00 +3.4708e+00 +4.8450e+00 -9.0033e-01
104 +6.934201892e+00 +6.934201892e+00 +4.118420189e+01 +4.118420189e+01 -3.7672e-01 +3.4968e+00 -4.2900e+00 +2.2609e+00 -6.6512e-01 +1.5049e+00 +9.6276e-01 -3.2100e+00 +4.2011e-01 +2.5963e+00 +2.0878e+00 -7.9631e-01 +3.6347e+00 -6.0811e-01 -2.5007e+00 -1.3809e+00 +1.1702e+00 +4.1302e+00 +2.4165e+00 -1.4729e+00
148 +5.161005832e+00 +5.161005832e+00 +3.941100583e+01 +3.941100583e+01 -4.7359e+00 -4.1426e+00 +2.3495e-01 -2.4665e+00 -3.6222e+00 -2.7195e+00 -4.9876e+00 -7.6140e-01 -1.8835e-01 -3.6599e+00 +1.0180e+00 +1.6750e+00 -3.6883e+00 -3.5349e+00 +4.2017e+00 +7.4413e-01 +2.1368e+00 +1.9504e+00 -2.1060e+00 -2.6094e+00
154 +4.652045267e+00 +4.652045267e+00 +3.890204527e+01 +3.890204527e+01 -1.6812e+00 -4.3657e-01 -1.6870e+00 +1.3781e+00 -3.2640e+00 +2.3847e+00 -3.8837e+00 +1.5011e+00 -4.9406e+00 +3.0660e+00 +4.0827e+00 +4.5268e+00 -4.5317e+00 -2.9352e+00 -4.7146e+00 +4.2561e+00 -2.1448e+00 +3.3897e+00 +2.7164e+00 +2.6056e+00
345 +4.252134358e+00 +4.252134358e+00 +3.850213436e+01 +3.850213436e+01 -1.4425e+00 -1.1401e+00 +1.5531e+00 +3.9423e+00 +6.7101e-02 +2.2802e+00 +1.4162e+00 +5.6265e-01 +7.7747e-01 +1.1301e+00 -2.7036e+00 +3.5915e+00 -4.9267e+00 -1.8534e+00 -2.6403e+00 +1.0481e+00 -1.0332e+00 -7.8622e-01 -1.3688e+00 -4.3740e+00
727 +3.677894368e+00 +3.677894368e+00 +3.792789437e+01 +3.792789437e+01 -4.2794e+00 -4.3424e+00 -4.8441e-01 +6.7251e-01 -4.9341e+00 +1.9324e+00 -2.9982e+00 +3.3715e+00 -4.7080e+00 -5.3002e-01 -4.5466e+00 +3.2204e+00 -3.8118e+00 +3.4376e+00 +2.6419e+00 -1.3532e+00 +2.8361e-01 -1.6804e-01 -4.7670e+00 -3.8531e+00
1948 +3.584614213e+00 +3.584614213e+00 +3.783461421e+01 +3.783461421e+01 -2.0374e-01 +2.3550e+00 +3.4306e+00 -4.3240e+00 -2.7997e+00 -1.4985e+00 +2.4953e+00 -2.1481e+00 -1.9947e+00 +1.3042e+00 +3.5766e+00 +1.7618e+00 -4.6093e+00 -4.0719e+00 +9.8824e-01 -4.1936e+00 +1.6214e+00 +1.9378e+00 +3.1013e+00 +2.5872e+00
3947 +3.300017516e+00 +3.300017516e+00 +3.755001752e+01 +3.755001752e+01 -3.1900e+00 +2.9564e-01 -3.2629e+00 -4.7996e+00 +4.2269e+00 +4.5597e+00 +4.7585e+00 +4.2536e-01 -3.4799e+00 -4.7518e+00 -3.4151e+00 -2.2566e+00 +4.2360e+00 +2.2168e+00 +4.8819e+00 +4.3694e+00 -2.9443e+00 +8.9591e-02 +4.6025e-01 +2.0802e+00
5398 +3.116047268e+00 +3.116047268e+00 +3.736604727e+01 +3.736604727e+01 +2.8146e+00 +2.5697e+00 +4.4767e+00 +2.1287e+00 +6.3524e-01 -1.2332e+00 -3.9486e+00 -3.6387e+00 +4.8350e+00 +3.2062e+00 +2.7862e+00 +2.0093e+00 -1.8413e+00 +4.8759e+00 +4.2721e+00 +4.8431e+00 -2.1077e+00 +3.2968e+00 -2.9314e+00 +4.2873e+00
16446 +3.082402683e+00 +3.082402683e+00 +3.733240268e+01 +3.733240268e+01 -2.7428e+00 -4.9947e+00 +1.3100e+00 +2.4387e+00 -1.8573e+00 -5.1652e-01 -3.9332e+00 -1.2617e-01 -1.7599e+00 -1.1486e+00 +4.1706e+00 +2.4002e+00 +2.2326e+00 -2.7514e+00 -4.5827e+00 +3.7958e+00 +7.8142e-01 -5.7528e-01 -4.5588e+00 +1.2216e+00
18087 +2.074378785e+00 +2.074378785e+00 +3.632437878e+01 +3.632437878e+01 -9.8311e-01 -1.9164e+00 -2.2876e-01 -3.8091e+00 -2.1239e+00 +4.9053e+00 +2.2286e+00 -1.9294e+00 -4.6644e+00 -3.6270e+00 -4.9596e+00 +4.4485e+00 +3.5327e+00 +1.2210e+00 +4.7678e+00 -4.8538e+00 +3.0860e+00 -1.5461e+00 -4.7670e+00 -4.6265e+00
41322 +2.009746895e+00 +2.009746895e+00 +3.625974689e+01 +3.625974689e+01 -2.4089e+00 +6.4883e-02 -2.1699e+00 +2.8091e+00 -4.7686e+00 +4.5587e+00 -3.6477e+00 -3.7020e+00 -2.8906e+00 -7.2835e-01 +1.0904e+00 +1.1320e+00 +6.7594e-01 +1.4299e+00 +2.2652e+00 +4.8912e+00 -4.5938e+00 -2.8562e+00 +3.0332e+00 -4.0026e-01
143296 +1.619752433e+00 +1.619752433e+00 +3.586975243e+01 +3.586975243e+01 -1.5269e+00 -3.5387e+00 -1.2301e+00 -4.3546e+00 +4.4035e+00 -1.0899e+00 +2.2768e-01 -6.2147e-01 +1.2763e+00 +1.4717e+00 +3.7644e+00 -3.9236e+00 +4.7772e+00 -5.1244e-01 -2.8025e+00 -4.6200e+00 -2.3934e-01 +3.0425e+00 -3.0005e+00 +2.7580e+00
1988941 +1.516295052e+00 +1.516295052e+00 +3.576629505e+01 +3.576629505e+01 +3.8528e+00 -1.0034e+00 +2.8168e+00 +2.7557e+00 +3.5081e-01 +1.4106e+00 +1.7167e+00 -1.0408e+00 -4.7265e+00 -1.9407e+00 -3.3529e+00 -1.0336e+00 -1.1479e+00 +2.5234e+00 +9.3919e-01 +2.2014e+00 +3.0571e+00 -1.1536e+00 +2.3715e+00 -3.8615e+00
3127453 +1.416429559e+00 +1.416429559e+00 +3.566642956e+01 +3.566642956e+01 +2.9178e+00 +3.7062e+00 +1.9392e+00 +6.3499e-01 +1.7591e+00 -3.0399e+00 -2.5816e-02 +4.0231e+00 +1.3147e+00 +4.6380e+00 -2.7055e+00 +3.1650e+00 +7.8294e-01 -4.4968e+00 -4.8770e+00 +7.4526e-01 -3.6353e+00 +3.1881e+00 +8.5626e-01 -4.9665e+00
5076947 +1.351334593e+00 +1.351334593e+00 +3.560133459e+01 +3.560133459e+01 -3.4566e+00 +3.4834e+00 +1.3199e+00 +3.2600e+00 +4.3647e+00 +1.1941e+00 +3.4514e+00 -9.4300e-01 -7.0570e-01 -3.3312e+00 +4.1354e+00 -3.0702e+00 -1.1845e+00 +4.1372e+00 +1.1928e+00 +2.0849e+00 -6.7587e-01 +3.1531e+00 -2.8929e+00 -1.2994e+00
7413101 +1.285168404e+00 +1.285168404e+00 +3.553516840e+01 +3.553516840e+01 -3.8929e-01 -4.3348e+00 +1.2863e+00 +2.4956e+00 -4.8536e+00 +4.9865e+00 -3.9838e-01 +3.8330e-01 +2.9937e+00 -2.0978e+00 -1.3545e+00 +1.6960e-01 -1.0024e+00 -4.2288e+00 +3.4459e+00 -9.8039e-01 -2.0615e+00 +3.7226e+00 +3.5478e+00 +3.8161e+00
7767000 +1.244635046e+00 +1.244635046e+00 +3.549463505e+01 +3.549463505e+01 +2.1229e+00 +2.8575e+00 -4.6428e+00 -2.9401e+00 -1.7138e+00 +4.1478e+00 +4.4259e+00 -4.4341e-01 -3.3107e+00 +2.5875e+00 +4.8966e+00 -4.3891e-01 -3.3676e+00 -1.6971e+00 -7.1092e-01 +4.5415e-01 +4.5643e+00 -4.9901e+00 +2.8543e+00 -3.7133e+00
28180967 +1.093355871e+00 +1.093355871e+00 +3.534335587e+01 +3.534335587e+01 +1.7790e+00 -1.4032e+00 +3.6305e+00 -4.8668e+00 -3.4721e+00 -2.8310e+00 +4.1854e+00 +1.5071e+00 -3.9270e+00 -4.1856e+00 +2.0353e+00 -5.0394e-01 -3.7976e+00 -4.9558e+00 -4.1852e+00 +1.7202e+00 -3.7639e+00 -1.5195e+00 -3.2388e+00 +3.2267e+00
83571927 +1.041231919e+00 +1.041231919e+00 +3.529123192e+01 +3.529123192e+01 -2.3085e+00 -1.7449e+00 -2.1109e+00 -2.1957e+00 -1.5513e+00 +3.3254e+00 -3.4257e+00 -4.2621e+00 +1.4958e+00 -4.8805e+00 -2.2492e-02 -2.5888e+00 +3.7145e+00 -3.9151e+00 +3.5008e+00 +4.4925e+00 +8.0903e-01 +1.0382e+00 -4.4257e+00 -2.6230e+00
% function evaluation | noise-free fitness - Fopt (1.134700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.288659764e+01 +1.288659764e+01 +1.263565976e+02 +1.263565976e+02 -4.2967e+00 +1.5793e+00 +1.8201e+00 +3.4498e+00 -4.6583e+00 +3.7299e+00 +2.3459e+00 +1.0750e+00 -1.6140e+00 -4.0477e+00 +2.8189e+00 +1.6926e-01 -1.7961e+00 +1.9034e+00 -3.1503e+00 -2.6802e+00 -4.8881e+00 -6.8993e-01 +2.9091e+00 +3.4556e+00
2 +8.832775765e+00 +8.832775765e+00 +1.223027758e+02 +1.223027758e+02 +8.2815e-01 +2.5337e+00 +2.6050e+00 +4.1927e+00 +3.6720e+00 -1.5356e+00 -2.3582e+00 +1.6885e+00 +2.8433e+00 -1.4447e+00 +2.0516e+00 -8.3491e-01 +3.8239e+00 -1.4344e+00 -1.9859e+00 -2.3532e+00 -3.8310e+00 -1.8421e-01 -7.2751e-01 -4.0520e+00
3 +6.766204309e+00 +6.766204309e+00 +1.202362043e+02 +1.202362043e+02 -2.9877e+00 -2.6659e-01 +2.7191e+00 +4.3160e+00 +1.4718e+00 +1.0084e-01 -3.6600e+00 +1.1163e-01 -2.2504e+00 +4.6390e+00 -4.6495e+00 -1.4472e+00 +1.6774e+00 -1.4238e+00 -3.2255e-01 +1.7995e+00 +4.1116e+00 +3.1073e+00 -4.8669e+00 +1.7002e+00
59 +6.621486966e+00 +6.621486966e+00 +1.200914870e+02 +1.200914870e+02 -2.4601e+00 -1.4393e+00 +4.5611e+00 +4.5446e+00 -4.2097e+00 -2.6789e+00 -2.4762e+00 -4.9595e+00 -3.3541e+00 -1.5818e+00 +1.7955e+00 -3.2683e+00 +4.7445e+00 +2.4631e+00 +4.2041e+00 +4.6803e+00 +1.8209e+00 -3.2622e+00 +3.5289e+00 +3.7391e+00
79 +5.635255503e+00 +5.635255503e+00 +1.191052555e+02 +1.191052555e+02 -3.1798e+00 +1.3658e+00 -1.7074e+00 -4.7684e+00 -3.0678e+00 +3.4385e+00 -4.2113e-01 +4.3555e+00 -1.1506e+00 -7.7743e-01 -4.1349e+00 -1.8754e+00 -2.6720e+00 -2.4232e+00 -4.2567e-01 +6.4301e-01 -3.6398e+00 +3.0071e+00 +4.1935e+00 -1.3956e+00
95 +4.935293433e+00 +4.935293433e+00 +1.184052934e+02 +1.184052934e+02 -3.4049e+00 -5.5481e-01 -3.5976e+00 +3.3503e+00 +2.7370e+00 +1.6875e+00 +4.4938e+00 +9.3827e-01 -2.3728e-01 +2.3893e+00 +4.5876e+00 +3.8124e+00 -9.5308e-01 -1.9294e+00 +3.5421e+00 +2.4321e+00 +6.1176e-01 +3.6829e+00 +3.1632e+00 -2.9614e+00
183 +4.865222448e+00 +4.865222448e+00 +1.183352224e+02 +1.183352224e+02 -2.6295e+00 +9.0142e-01 +3.4269e-01 +3.8562e+00 +1.9411e+00 +3.1724e+00 -3.6447e+00 +3.3222e+00 +5.3615e-01 -3.8127e+00 -2.1441e+00 +2.3432e+00 -1.6943e+00 -1.9292e+00 +1.0708e+00 +2.9969e+00 +3.3288e+00 -2.6575e+00 +2.5522e+00 -1.7379e+00
350 +4.532865915e+00 +4.532865915e+00 +1.180028659e+02 +1.180028659e+02 +2.2355e+00 +4.6328e+00 +1.4790e+00 +4.4366e+00 +3.4663e-01 +1.2903e+00 +1.8611e+00 +2.4530e-01 -4.4605e+00 -4.4227e+00 +2.5148e+00 -7.0811e-01 -9.7227e-01 -4.5893e+00 +2.3116e+00 +1.7190e+00 -2.7579e+00 +1.1276e+00 -3.9775e+00 +5.4536e-01
794 +3.824699389e+00 +3.824699389e+00 +1.172946994e+02 +1.172946994e+02 +4.2430e+00 +1.5489e+00 -4.4425e+00 +4.4549e+00 -3.0910e+00 +2.8872e+00 -4.3625e+00 -3.0405e+00 -2.2737e+00 +1.4553e+00 +2.7083e+00 +1.1051e+00 +4.9610e+00 +1.0648e+00 -2.9433e+00 -1.6512e+00 -1.7590e+00 -9.3725e-02 +2.5632e+00 -3.1499e+00
1776 +3.230914584e+00 +3.230914584e+00 +1.167009146e+02 +1.167009146e+02 +9.0504e-01 +2.3068e+00 +4.7663e-01 +2.9884e+00 -3.6765e+00 +4.5133e+00 +1.7696e+00 +4.8656e+00 +1.5574e+00 +4.4248e+00 +2.8107e+00 -8.4694e-02 +1.1474e+00 -4.6350e+00 -1.1928e-01 +2.0257e+00 -4.5248e+00 -4.0137e+00 -4.0213e+00 -1.1406e+00
9354 +2.662743379e+00 +2.662743379e+00 +1.161327434e+02 +1.161327434e+02 -4.8777e+00 +3.0337e+00 +4.1664e+00 +3.0009e+00 +1.5126e+00 +3.7332e+00 -1.7038e+00 -1.9668e+00 +3.3846e+00 -2.8702e+00 +4.6887e+00 +1.6327e+00 +4.6991e+00 +4.5830e+00 +1.0845e+00 -1.2727e+00 +1.2815e+00 +2.7740e+00 +3.0114e+00 -3.7542e+00
17079 +2.497148794e+00 +2.497148794e+00 +1.159671488e+02 +1.159671488e+02 -1.0603e-01 +4.1183e+00 +2.2625e+00 -2.3322e+00 -4.3694e+00 -4.2466e+00 +3.2673e+00 -4.5120e-01 +1.6192e+00 +7.0774e-01 -2.2887e+00 +3.7835e-01 +3.6903e+00 -3.8245e+00 -2.1485e-01 -3.5777e+00 +2.9931e+00 -3.5802e+00 +1.9236e+00 -4.1569e+00
46309 +1.718590809e+00 +1.718590809e+00 +1.151885908e+02 +1.151885908e+02 +4.7724e+00 +3.6534e+00 +1.4781e+00 +4.8804e+00 +1.3022e+00 -1.9655e+00 +2.1228e+00 +2.5706e+00 -1.2326e+00 +1.9134e+00 +4.5213e+00 -1.4647e+00 -1.6655e+00 -3.6031e+00 +2.0761e+00 -9.6365e-01 -1.8151e+00 +1.7451e+00 +1.5938e+00 -2.6202e+00
920150 +1.458914650e+00 +1.458914650e+00 +1.149289146e+02 +1.149289146e+02 +1.1305e+00 +2.1701e+00 -3.5788e+00 +1.8229e+00 +3.6430e+00 -4.0315e+00 -2.3156e+00 -2.8428e+00 +2.6862e+00 -1.1981e+00 +4.2865e-01 -2.9281e+00 -4.6260e+00 -3.8860e+00 -4.9941e-01 +1.9721e+00 +2.2054e+00 +5.0579e-01 +1.0351e+00 +3.7704e-01
1161736 +1.362491724e+00 +1.362491724e+00 +1.148324917e+02 +1.148324917e+02 -4.4700e+00 -3.6479e+00 +2.7878e-01 +1.9934e+00 +4.1590e+00 -2.6847e+00 +1.7585e+00 -8.3619e-01 -4.7896e+00 -3.5947e+00 +2.1104e+00 -7.8551e-01 +1.0720e+00 -4.6699e+00 +7.1661e-01 +1.4491e+00 +2.7142e+00 -8.0333e-01 +1.1146e+00 -1.7282e+00
9580781 +1.305186541e+00 +1.305186541e+00 +1.147751865e+02 +1.147751865e+02 -1.7066e-01 +1.8124e-01 -4.2201e+00 -3.5708e+00 -3.4492e+00 -1.9559e+00 +4.0771e+00 -4.7337e+00 +3.4095e+00 -4.7640e-01 -4.4554e+00 -2.2554e+00 -2.7223e+00 -1.2744e+00 +3.5251e-01 -6.0527e-01 +1.4997e+00 +2.0916e+00 -7.0182e-01 -2.8856e+00
30152975 +1.150412799e+00 +1.150412799e+00 +1.146204128e+02 +1.146204128e+02 -2.1637e+00 +2.2027e+00 +7.7525e-02 -2.6911e+00 +2.5829e+00 -2.5198e+00 +3.8262e+00 +7.3717e-01 -7.3712e-01 +2.1451e+00 -1.7598e-01 -3.0867e-01 -4.5196e+00 +1.1421e+00 +3.4555e+00 -2.8731e+00 -2.7478e+00 +2.9072e+00 -3.3764e+00 +5.8752e-01
48159974 +9.446650525e-01 +9.446650525e-01 +1.144146651e+02 +1.144146651e+02 +3.3836e+00 -2.5700e-01 -6.8047e-02 +1.8657e+00 +8.1259e-01 -4.8380e-01 +2.2253e+00 -1.6339e+00 +1.9255e+00 -4.9093e+00 +4.7029e+00 -3.8703e+00 +2.3800e-01 +2.0243e+00 +3.0556e+00 -1.0920e+00 +2.5153e-02 -3.0214e+00 -3.4701e+00 -4.3875e+00
63168673 +7.968854784e-01 +7.968854784e-01 +1.142668855e+02 +1.142668855e+02 -2.8270e-01 -4.9361e+00 -3.3023e+00 +9.7847e-02 +1.2813e+00 -3.6470e+00 -1.8089e+00 +4.2038e+00 -4.3964e+00 -9.0616e-01 -1.3940e+00 -2.1810e+00 -4.2322e+00 +3.6824e+00 -1.1582e+00 -3.5666e+00 -2.5396e+00 +8.6329e-01 +5.1894e-01 -2.9202e+00
